state_abbr,county,latitude,longitude,total_population,poverty_universe,poverty_below,poverty_rate,no_population,total_reported_crime_Violent Crime,total_reported_crime_Property Crime,property_crime_per_100k_Property Crime,violent_crime_per_100k_Violent Crime
NE,MCPHERSON,41.596473,-101.060237,463,463,33,0.0712742980561555,false,0,0,0,0
MD,WASHINGTON,39.603621,-77.814671,155033,147463,18367,0.124553277771373,false,553,1947,1255.86165526049,356.698251340037
OH,NOBLE,39.74354,-81.5131,14252,11999,1401,0.116759729977498,false,7,50,350.827953971372,49.1159135559921
OK,TEXAS,36.741631,-101.488488,20880,20441,3787,0.185264908761802,false,32,231,1106.32183908046,153.256704980843
KY,ELLIOTT,38.115438,-83.097209,7336,6108,1659,0.271611001964637,false,2,7,95.4198473282443,27.2628135223555
OK,PAYNE,36.079225,-96.975255,82290,72500,17305,0.238689655172414,false,182,1464.5,1779.68161380484,221.169036334913
MI,LEELANAU,45.146182,-86.051574,22607,22416,1595,0.0711545324768023,false,33.5,144.5,639.182554076171,148.184190737382
TX,WALKER,30.742157,-95.53279,78292,61948,11109,0.179327823335701,false,303,1147,1465.02835538752,387.012721606294
CO,OURAY,38.1506,-107.767133,5024,5018,253,0.0504184934236748,false,1,29,577.229299363057,19.9044585987261
IN,MADISON,40.10869,-85.67042,130949,125091,16142,0.129042057382226,false,265.5,1856.5,1417.72751223759,202.750689199612
MT,CUSTER,46.407646,-105.84556,11938,11514,1344,0.116727462219906,false,15,107,896.297537275926,125.649187468588
IN,CARROLL,40.586514,-86.6728,20443,20228,1698,0.0839430492386791,false,0,0,0,0
SD,WALWORTH,45.427605,-100.027856,5298,5177,791,0.152791191809929,false,1,0,0,18.875047187618
MO,OSAGE,38.464253,-91.859504,13379,13057,1318,0.100942023435705,false,14,82,612.90081470962,104.641602511398
TX,HOCKLEY,33.578476,-102.3678,21455,20844,2628,0.126079447322971,false,78,228,1062.68934980191,363.551619669075
ND,TRAILL,47.446215,-97.164754,7980,7529,523,0.0694647363527693,false,4,24,300.751879699248,50.125313283208
WI,PRICE,45.679072,-90.35965,14077,13908,1804,0.129709519700892,false,27,86,610.925623357249,191.802230588904
LA,RAPIDES,31.324041,-92.43274,,,,,true,1201,4120,,
SC,MARLBORO,34.601805,-79.677942,26285,23854,6241,0.261633269053408,false,236,803,3054.97431995435,897.850485067529
IL,CHRISTIAN,39.519127,-89.05005,33684,31981,3562,0.111378631062193,false,34.5,130,385.939912124451,102.42251514072
KS,WOODSON,37.881382,-95.73223,3118,3079,379,0.123091912958753,false,9,21,673.508659397049,288.646568313021
OK,OKMULGEE,35.622444,-95.974174,36922,35491,6254,0.176213687977234,false,100.5,505.5,1369.10243215427,272.195439033639
WI,IOWA,43.001021,-90.133691,23832,23484,1815,0.077286663260092,false,26.5,205.5,862.286002014099,111.195031889896
CA,SACRAMENTO,38.450011,-121.340441,1584047,1565333,197472,0.126153348840151,false,8585,35260,2225.94405342771,541.966242163269
VA,PORTSMOUTH CITY,36.85943,-76.356269,97299,94455,16612,0.175872108411413,false,805,4543,4669.11273497158,827.346632545042
UT,CARBON,39.673264,-110.588435,20446,20116,3377,0.167876317359316,false,46,266,1300.98796830676,224.982881737259
MN,YELLOW MEDICINE,44.809624,-95.5441,9509,9367,795,0.0848724244688801,false,8,37.5,394.363234830161,84.1308234304343
CA,MONTEREY,36.603165,-121.89437,435834,419124,52732,0.125814794666972,false,1874,5304,1216.97710596236,429.980221827577
MN,RENVILLE,44.77644,-94.9826,14587,14243,1531,0.107491399283859,false,25,91,623.843148008501,171.385480222116
MI,BARRY,42.582811,-85.31455,62982,62462,5087,0.0814415164419967,false,104,482,765.298021656981,165.126544091963
KY,CLAY,37.164466,-83.710762,20105,18533,5887,0.317649598014353,false,6,93,462.571499626959,29.843322556578
ND,STARK,46.89417,-102.78564,33116,32184,3538,0.109930400198857,false,71,520,1570.23795144341,214.397874139389
OH,LICKING,40.093609,-82.481251,180311,176361,17873,0.101343267502452,false,374,3195.5,1772.21578273095,207.419403142349
WV,UPSHUR,38.952805,-80.24769,23758,22346,4093,0.183164772218742,false,18,160,673.457361730786,75.7639531947134
AL,CALHOUN,33.813366,-85.76122,116141,112002,19558,0.174621881752112,false,633.5,2139,1841.72686648126,545.457676445011
GA,TATTNALL,32.043768,-82.059208,24215,19639,4463,0.227251896736086,false,27,159,656.617798884989,111.501135659715
NE,CHERRY,42.566619,-101.070416,5468,5405,389,0.0719703977798335,false,14,37,676.664228237015,256.035113386979
NC,MONTGOMERY,35.338071,-79.904196,25874,25033,4027,0.160867654695802,false,118,360,1391.35812012058,456.056272706192
MD,CALVERT,38.539024,-76.58306,93791,93318,3758,0.0402709016481279,false,124,470,501.114179398876,132.208847330767
TN,TIPTON,35.41264,-89.53431,61339,60557,7004,0.115659626467626,false,294,745,1214.56169810398,479.303542607476
VA,POWHATAN,37.510227,-77.7662,31074,29520,963,0.0326219512195122,false,35,187,601.789277209242,112.634356696917
TX,BURNET,30.590641,-98.38533,51064,49908,3988,0.0799070289332372,false,115.5,399,781.372395425349,226.18674604418
IA,SHELBY,41.657696,-95.31791,11757,11531,984,0.0853351834186107,false,5,28,238.155992174875,42.5278557455133
PA,BEAVER,40.781433,-80.39576,166993,164217,16575,0.100933520890042,false,312,1458,873.090488822885,186.834178678148
CO,HINSDALE,37.811667,-107.383335,939,939,42,0.0447284345047923,false,1,6,638.977635782748,106.496272630458
AR,WHITE,35.254722,-91.753158,77395,74202,12190,0.1642812862187,false,414,1565,2022.0944505459,534.918276374443
MI,KALKASKA,44.678881,-85.088992,18116,17951,2529,0.14088351623865,false,61,237,1308.2358136454,336.718922499448
CA,STANISLAUS,37.587627,-120.99018,552250,547160,71943,0.131484392133928,false,2597,10512,1903.48574015392,470.258035310095
MI,DELTA,45.746346,-87.0506,36829,36233,5066,0.139817293627356,false,81,355,963.914306660512,219.93537701268
GA,APPLING,31.782509,-82.35828,18426,18098,4310,0.23814786164217,false,21,198,1074.56854444806,113.969391077825
GA,WILCOX,31.962717,-83.438262,8784,7001,1620,0.231395514926439,false,12,31,352.914389799636,136.612021857924
TN,DAVIDSON,36.163383,-86.78189,709846,688554,95838,0.139187340426459,false,8426,31671,4461.67196828608,1187.01802926269
MO,MONROE,39.48253,-92.00016,8672,8517,1360,0.159680638722555,false,22.5,49,565.036900369004,259.455719557196
VA,BUCHANAN,37.26812,-82.038151,19857,18735,4485,0.239391513210568,false,31,216,1087.77760991086,156.116231052022
OH,ALLEN,40.687794,-84.0593,101685,97786,12815,0.131051479761929,false,367.5,2198.5,2162.069135074,361.410237498156
TX,FANNIN,33.591161,-96.104988,36525,33476,4753,0.141982315688852,false,65.5,149.5,409.308692676249,179.329226557153
MN,ROSEAU,48.84714,-95.7626,15301,15049,1654,0.109907635058808,false,19,57,372.524671590092,124.174890530031
MD,PRINCE GEORGE'S,38.971817,-76.93812,955584,933273,95468,0.102293755417761,false,4505,26032,2724.19797736253,471.439454825531
MS,LEAKE,32.740513,-89.54696,21288,20662,4112,0.199012680282644,false,50,101,474.445697106351,234.874107478392
VA,EMPORIA CITY,36.69264,-77.538704,5633,5385,729,0.135376044568245,false,37,173,3071.1876442393,656.84360021303
VA,GLOUCESTER,37.403541,-76.523505,39228,38562,2619,0.0679166018360044,false,51,441,1124.19700214133,130.009177118385
AK,FAIRBANKS NORTH STAR,64.75503,-147.35081,,,,,true,201,1351,,
TX,EL PASO,31.766403,-106.24139,866275,852466,160998,0.188861491250091,false,2624,12823,1480.24588034977,302.906121035468
TN,OBION,36.358171,-89.149879,30570,30129,5121,0.169969132729264,false,113,577.5,1889.10696761531,369.643441282303
NE,PHELPS,40.516365,-99.406557,8983,8712,1186,0.13613406795225,false,3,8,89.0571078704219,33.3964154514082
WI,KEWAUNEE,44.500949,-87.161813,20621,20471,1559,0.0761565140931073,false,24,61,295.814945928907,116.386208234324
FL,MANATEE,27.481386,-82.365783,416020,410945,42741,0.104006618890606,false,432,1499.5,360.439401951829,103.841161482621
MN,WASECA,44.01846,-93.589844,18958,18062,1309,0.0724725943970767,false,21,182,960.01687941766,110.771178394345
WV,OHIO,40.064915,-80.720924,41904,39672,6216,0.156684815486993,false,202.5,439,1047.63268423062,483.247422680412
LA,WEST CARROLL,32.79248,-91.451998,,,,,true,11,57,,
AL,SUMTER,32.597481,-88.200057,12020,9963,2801,0.281140218809596,false,31,69,574.043261231281,257.903494176373
IL,CLINTON,38.606423,-89.423136,36899,34857,2613,0.0749634219812376,false,47,242,655.844331824711,127.37472560232
VA,CHARLOTTESVILLE CITY,38.037658,-78.485381,45863,42891,9701,0.226177986057681,false,145,1599,3486.47057540937,316.158995268517
ID,CLEARWATER,46.67257,-115.6535,8921,8139,1019,0.125199655977393,false,11,24,269.028135859209,123.304562268804
ID,VALLEY,44.771531,-115.637875,12136,11984,1702,0.142022696929239,false,47,118,972.313777191826,387.277521423863
VA,LANCASTER,37.703831,-76.413199,10876,10615,1391,0.131040979745643,false,31,77.5,712.57815373299,285.031261493196
CA,ALAMEDA,37.798763,-122.24971,1651949,1624096,149752,0.092206372037121,false,20980,90137,5456.40331511445,1270.01499440963
AR,PHILLIPS,34.425842,-90.848386,15910,15782,4534,0.287289316943353,false,112,346,2174.73287240729,703.959773727216
CA,SAN BENITO,37.798763,-122.24971,66056,65660,5118,0.0779469996954006,false,212,518,784.183117354972,320.939808647208
OK,HUGHES,35.052934,-96.251183,13411,11783,2463,0.209029958414665,false,35,280,2087.83834165983,260.979792707479
TX,MORRIS,33.03271,-94.722046,12014,11769,1985,0.168663437845187,false,36.5,150.5,1252.70517729316,303.812219077743
IN,DELAWARE,40.19484,-85.40772,112109,104356,20789,0.19921231170225,false,346,2209,1970.40380344129,308.628210045581
OK,GARFIELD,36.378273,-97.787729,62322,60222,7645,0.126946962903922,false,239,1559,2501.52434132409,383.492185745002
GA,TERRELL,31.777191,-84.439446,8941,8607,2838,0.329731613802719,false,14,30,335.532938150095,156.582037803378
SD,CORSON,45.69834,-101.176017,3859,3830,1731,0.451958224543081,false,7,17,440.528634361233,181.394143560508
NE,DIXON,42.48528,-96.855862,5561,5469,387,0.0707624794295118,false,3,9,161.841395432476,53.9471318108254
IL,LEE,41.713726,-89.33026,34058,31368,3676,0.117189492476409,false,16,66,193.787069117388,46.9786834223971
SC,FAIRFIELD,33.99802,-81.033936,20741,20435,3460,0.169317347687791,false,151,340,1639.26522347042,728.02661395304
KS,JOHNSON,38.883907,-94.82233,614764,608815,32476,0.0533429695391868,false,1337.5,10876.5,1769.21550383562,217.56316244933
NY,CAYUGA,43.047684,-76.56141,75464,72009,9914,0.137677234790096,false,183,834,1105.16272659811,242.499734972967
KS,WYANDOTTE,39.064007,-94.81771,167277,165387,28943,0.175001662766723,false,275.5,1310,783.132169993484,164.696880025347
WV,RANDOLPH,38.34613,-81.63015,27782,25311,3725,0.147169214965825,false,155,257,925.059390972572,557.915196890073
KY,HICKMAN,36.675916,-88.97202,4470,4289,893,0.208207041268361,false,4,20,447.427293064877,89.4854586129754
TX,CALHOUN,28.616196,-96.626144,19921,19659,1717,0.0873391322040796,false,59,181,908.588926258722,296.169870990412
TX,CAMP,32.995117,-94.966225,12652,12588,2826,0.224499523355577,false,29,100,790.388871324692,229.212772684161
MI,CLINTON,42.950455,-84.591695,79419,78493,7344,0.0935624832787637,false,942.5,2396.5,3017.53988340322,1186.74372631234
NC,WATAUGA,36.235371,-81.709919,54607,48636,12005,0.246833621185953,false,50,507,928.45239621294,91.5633526837219
SD,DAVISON,43.709465,-98.02698,19936,19214,2376,0.123659831372957,false,66,353,1770.66613162119,331.059390048154
CA,YOLO,38.679595,-121.902444,217782,210055,34165,0.162647877936731,false,565,5063,2324.80186608627,259.433745672278
OH,UNION,40.295901,-83.367042,65293,62579,3169,0.0506399910513111,false,71.5,799.5,1224.4804190342,109.506378938018
NY,YATES,42.957077,-77.34294,24637,23461,3318,0.141426196666809,false,19,85,345.009538499006,77.1197791938954
OH,WYANDOT,40.827488,-83.28093,21699,21376,1600,0.0748502994011976,false,21,136,626.756993409835,96.7786533941656
PA,MCKEAN,41.948418,-78.66883,40149,37435,5137,0.137224522505677,false,108,415,1033.64965503499,268.997982515131
OK,PAWNEE,36.339134,-96.80264,15689,15437,2625,0.170045993392499,false,44.5,204,1300.27407737906,283.638217859647
IL,JOHNSON,37.460709,-88.882131,13350,11418,1903,0.166666666666667,false,0,27,202.247191011236,0
IA,BUCHANAN,42.469856,-91.88937,20645,20469,1439,0.0703014314328985,false,22.5,86,416.565754419956,108.985226447082
TN,MEIGS,35.503397,-84.823888,13076,12963,1853,0.142945305870555,false,37,204,1560.11012542062,282.961150198838
WA,FRANKLIN,46.236767,-119.09688,97676,95326,12414,0.130226800662988,false,307,1923,1968.75383922356,314.304435071051
WI,MANITOWOC,44.089737,-87.65937,81314,80208,7826,0.0975713145820866,false,110.5,575,707.13530265391,135.892958162186
IL,SCOTT,39.627537,-90.45562,4847,4791,507,0.105823418910457,false,3,7,144.419228388694,61.893955023726
KS,ALLEN,37.884228,-95.300945,12491,12035,1578,0.131117573743249,false,52,240,1921.38339604515,416.299735809783
OR,MALHEUR,44.023506,-116.969215,31701,28163,5025,0.17842559386429,false,146,706,2227.05908330968,460.553294848743
KY,OWEN,38.499588,-84.841492,11270,11152,1913,0.171538737446198,false,0,32,283.93966282165,0
VT,ESSEX,44.565365,-71.56149,5972,5962,850,0.142569607514257,false,4,3,50.2344273275285,66.9792364367046
IA,HAMILTON,42.390768,-93.709198,14893,14657,1171,0.0798935662140957,false,26,112,752.031155576445,174.578661115961
IL,MORGAN,39.716803,-90.202309,32621,30449,3808,0.125061578376958,false,59,398,1220.07295913675,180.865086907207
WI,POLK,45.46803,-92.453154,45327,44749,3708,0.0828621868645109,false,46,314,692.743839212831,101.484766254109
WV,RALEIGH,37.756214,-81.215546,73666,69979,15123,0.216107689449692,false,228,1943,2637.58043059213,309.505063394239
OH,SENECA,41.120008,-83.127436,54861,51998,6194,0.119119966152544,false,43,540,984.30579099907,78.3799055795556
OH,SCIOTO,38.74373,-82.99219,73118,69830,15618,0.223657453816411,false,224,1387,1896.93372357012,306.35411253043
GA,ATKINSON,31.296677,-82.878067,8261,8234,2062,0.250425066796211,false,9,49,593.148529233749,108.945648226607
IA,JONES,42.106422,-91.28553,20799,19537,2038,0.104314889696473,false,27,106,509.639886533006,129.813933362181
HI,HAWAII,19.716698,-155.08688,203684,200968,29257,0.145580390908005,false,630,4484,2201.44930382357,309.302645274052
AZ,GILA,33.789618,-110.81187,53610,52303,9297,0.177752710169589,false,146,727,1356.09028166387,272.337250512964
SD,MEADE,44.60521,-102.714139,30297,29302,2241,0.0764794211999181,false,79.5,429.5,1417.63210878965,262.40221804139
MO,GREENE,37.218906,-93.29229,301121,290495,41698,0.143541196922494,false,1192.5,4524,1502.38608399946,396.020204502509
OR,HARNEY,43.58381,-119.05449,7515,7366,942,0.127884876459408,false,3,1,13.3067198935462,39.9201596806387
TX,FISHER,32.740473,-100.40312,3661,3620,374,0.103314917127072,false,7,23,628.243649276154,191.204588910134
KS,GREELEY,38.480404,-101.80597,1296,1270,127,0.1,false,1,5,385.802469135803,77.1604938271605
NE,POLK,41.187925,-97.570663,5209,5109,318,0.0622431004110393,false,2,18,345.555768861586,38.3950854290651
MN,LAKE OF THE WOODS,48.709667,-94.585075,3800,3753,306,0.0815347721822542,false,0,0,0,0
AZ,PINAL,33.289993,-111.10822,449219,429221,46664,0.108717886589892,false,1159,4762.5,1060.17332303398,258.003334676405
WV,WETZEL,39.63997,-80.86585,14233,13847,2303,0.166317613923594,false,35,33,231.855546968313,245.907398299726
NE,KEYA PAHA,42.87548,-99.718351,939,939,98,0.104366347177849,false,0,0,0,0
LA,CALCASIEU,30.227667,-93.14113,,,,,true,1437,6487,,
AR,SALINE,34.648525,-92.674463,125724,124191,11244,0.090537961688045,false,369,2038.5,1621.40880022907,293.500047723585
PA,WARREN,41.84826,-79.14625,38174,37483,4271,0.113944988394739,false,76,344,901.136899460366,199.088384764499
TX,HARDIN,30.329612,-94.393149,57126,56462,6955,0.123180191987531,false,85,397,694.95501172846,148.793894198789
WI,CLARK,44.560364,-90.59476,34736,34062,4099,0.12033938112853,false,70.5,139.5,401.600644864118,202.959465684017
MT,SHERIDAN,48.778225,-104.55745,3677,3595,360,0.100139082058414,false,13,46,1251.01985314115,353.549088931194
MN,SHERBURNE,45.306267,-93.62072,99178,97121,4702,0.0484138342891857,false,194.5,1898.5,1914.23501179697,196.11204097683
SD,MCPHERSON,45.784249,-99.211421,2278,2139,269,0.125759700794764,false,1,18,790.166812993854,43.8981562774364
TX,BEXAR,29.52298,-98.309975,2037344,2000257,294002,0.146982112798505,false,6740.5,52552.5,2579.46129863194,330.84741702923
CA,COLUSA,39.205734,-122.00377,21895,21588,2332,0.108022975727256,false,84,335,1530.02968714318,383.649234985156
CO,TELLER,38.871994,-105.182552,24774,24659,1871,0.0758749341011396,false,32.5,121,488.415274077662,131.185920723339
KS,BUTLER,37.773649,-96.83884,67916,64697,5845,0.0903442199792881,false,118,837,1232.40473526121,173.744036751281
NJ,OCEAN,39.865669,-74.258864,646434,639510,66599,0.104140670200622,false,705,5867,907.594588155945,109.059857618875
AK,DILLINGHAM,59.824816,-158.602233,,,,,true,0,0,,
IN,FLOYD,38.284374,-85.824684,80512,78877,7877,0.099864345753515,false,139,1311,1628.3286963434,172.64507154213
WI,MARINETTE,45.346899,-87.991198,41907,40914,3713,0.0907513320623747,false,84,247,589.400338845539,200.443839931276
PA,FULTON,39.926685,-77.724497,14545,14454,1694,0.117199391171994,false,18,122,838.776211756617,123.753867308353
TX,MARTIN,32.30983,-101.961836,5230,5164,419,0.081138652207591,false,297.5,1520,29063.0975143403,5688.33652007648
AL,CONECUH,31.428292,-86.992029,11411,11308,3125,0.276353024407499,false,32,64,560.862325825957,280.431162912979
OK,ROGER MILLS,35.708554,-99.741572,3378,3351,517,0.154282303789913,false,3,21,621.669626998224,88.809946714032
VA,MECKLENBURG,36.687256,-78.368959,30431,29431,5111,0.173660426081343,false,77,348,1143.57070092997,253.031448194276
NC,CARTERET,34.858313,-76.526967,68652,67511,6781,0.100442890788168,false,127,1066,1552.75884169434,184.990968944823
IN,VIGO,39.467537,-87.39904,106201,98608,19750,0.200288009086484,false,404,3317,3123.32275590625,380.410730595757
AK,HAINES,59.098771,-135.576936,,,,,true,1,6,,
GA,EFFINGHAM,32.361711,-81.343337,67265,66742,4946,0.0741062599262833,false,54,323,480.19029212815,80.2794915632201
WA,SKAMANIA,46.024782,-121.953227,12276,12177,1008,0.0827790096082779,false,12,89,724.991854024112,97.7517106549365
MD,MONTGOMERY,39.137381,-77.203063,1057586,1048440,74198,0.0707699057647553,false,2219,19600,1853.2771802955,209.817452197741
SC,ABBEVILLE,34.178154,-82.37939,24352,23529,3318,0.141017467805687,false,56.5,380.5,1562.5,232.013797634691
NC,SAMPSON,34.995235,-78.30078,59245,57941,11727,0.202395540290986,false,179,1095,1848.25723689763,302.135201282809
SC,EDGEFIELD,33.776498,-81.968245,26508,24354,4003,0.164367249733103,false,35,426.5,1608.94824204014,132.03561189075
KY,TODD,36.840338,-87.183642,12330,12088,2618,0.216578424884183,false,10,79,640.713706407137,81.10300081103
UT,IRON,37.882727,-113.290059,60201,59385,8099,0.136381241054138,false,127,862,1431.86990249331,210.959950831382
AR,CLEBURNE,35.48342,-92.03951,25048,24663,3415,0.138466528808336,false,205,433,1728.68093260939,818.428617055254
KY,ROCKCASTLE,37.36105,-84.314368,16144,15689,3824,0.243737650583211,false,6,37,229.187314172448,37.1655104063429
LA,CADDO,32.577195,-93.882423,,,,,true,1073,3430.5,,
NC,WAYNE,35.23809,-77.88943,117606,114923,19436,0.169121933816555,false,694.5,3353.5,2851.47016308692,590.531095352278
VA,RUSSELL,36.93342,-82.095934,25635,25341,4592,0.18120831853518,false,56,248.5,969.377803783889,218.451336063975
KY,CALLOWAY,36.60865,-88.302155,37882,34876,6012,0.172382153916734,false,32,462,1219.57657990602,84.4728367034475
MO,MACON,39.738636,-92.469795,15163,14925,1497,0.100301507537688,false,19,118,778.210116731518,125.305018795753
NC,BURKE,35.746182,-81.70618,87863,85482,15326,0.179289207084532,false,363,2028.5,2308.70787475957,413.143188828062
CT,SOUTHEASTERN CONNECTICUT PLANNING REGION,41.3566,-72.09597,279025,268371,28317,0.105514381211085,false,246,2053,735.776364125078,88.1641429979393
FL,SUWANNEE,30.189244,-82.992754,44484,42383,5998,0.141519005261544,false,0,0,0,0
TX,ORANGE,30.097921,-94.06103,84993,84118,10663,0.126762405192705,false,434,1380,1623.66312519855,510.630287200122
TX,CHEROKEE,31.843872,-95.156345,51143,47872,8578,0.179186163101604,false,159.5,677.5,1324.71697006433,311.870637232857
TX,HASKELL,33.175965,-99.730773,5390,5117,726,0.14188000781708,false,3.5,45,834.879406307978,64.9350649350649
TX,ANDREWS,32.312258,-102.640206,18518,18380,2613,0.142165397170838,false,54,311,1679.44702451669,291.608165028621
TX,REAGAN,31.372895,-101.513901,3259,3244,361,0.111282367447596,false,4,33,1012.58054617981,122.737035900583
NE,CASS,40.909878,-96.140609,26963,26520,1291,0.0486802413273002,false,21,164,608.240922745985,77.8845084004006
PA,COLUMBIA,41.045517,-76.40426,65055,61071,9592,0.15706309050122,false,76,574,882.330335869649,116.824225655215
AK,ALEUTIANS EAST,55.245044,-161.997477,,,,,true,0,0,,
TN,HUMPHREYS,36.04044,-87.790625,19074,18576,2548,0.137166236003445,false,93,131,686.798783684597,487.574709027996
IN,BENTON,40.608253,-87.315479,8708,8590,1038,0.120838183934808,false,0,0,0,0
LA,TANGIPAHOA,30.621581,-90.406633,,,,,true,769,3077,,
NY,HERKIMER,43.02696,-74.98698,59932,58918,7826,0.132828677144506,false,157,966,1611.82673696856,261.96355869986
MO,HICKORY,37.9367,-93.322834,8501,8337,1627,0.19515413218184,false,2,42,494.059522409128,23.5266439242442
LA,JEFFERSON DAVIS,30.269529,-92.816221,,,,,true,159,681,,
MO,PLATTE,39.378696,-94.761472,108751,107628,7370,0.0684766046010332,false,3906.5,13707,12604.0220319813,3592.15087677355
TX,COCHRAN,33.7252,-102.75924,2520,2440,667,0.273360655737705,false,5,21,833.333333333333,198.412698412698
TX,BELL,31.042303,-97.481374,379811,368739,53935,0.146268770051446,false,1355,6348,1671.35759627815,356.756386729189
VA,NORTHAMPTON,37.26721,-76.01512,12115,11846,2021,0.170606111767685,false,27,89,734.626496079241,222.86421791168
NE,THURSTON,42.154061,-96.533943,6666,6543,1178,0.180039737123644,false,0,1,15.001500150015,0
MO,JEFFERSON,38.257414,-90.543138,228227,225281,19263,0.0855065451591568,false,670,2448.5,1072.83537881145,293.567369329659
LA,IBERVILLE,30.288394,-91.36315,,,,,true,116,390,,
PA,CRAWFORD,41.629498,-79.66508,83189,79167,10152,0.128235249535791,false,125,625,751.301253771532,150.260250754306
WI,GRANT,42.870028,-90.694229,51678,48145,6469,0.134364939246028,false,143.5,354.5,685.978559541778,277.681024807462
KY,GARRARD,37.630162,-84.545856,17346,17111,2922,0.170767342645082,false,10,80,461.201429724432,57.650178715554
VA,CUMBERLAND,37.520189,-78.252836,9745,9733,748,0.0768519469844858,false,36,103.5,1062.08311954849,369.420215495126
NC,AVERY,36.072894,-81.920363,17643,14968,1641,0.109633885622662,false,35,175.5,994.728787621153,198.378960494247
MN,KITTSON,48.77604,-96.780349,4163,4019,389,0.0967902463299328,false,3,9,216.190247417728,72.0634158059092
TN,CARROLL,35.96788,-88.45168,28461,27423,4508,0.164387557889363,false,51,175,614.876497663469,179.192579319068
TX,JACKSON,28.975735,-96.64819,15081,14882,2104,0.141378846929176,false,30,82,543.730521848684,198.925800676348
ID,BANNOCK,42.692938,-112.228986,88457,85373,10398,0.121794946880161,false,278,1424,1609.82172128831,314.276993341398
MS,PONTOTOC,34.227081,-89.037239,31312,31017,4626,0.149144017796692,false,70,278,887.838528359734,223.556463975473
LA,POINTE COUPEE,30.708319,-91.604621,,,,,true,61,130,,
KY,LEWIS,38.532054,-83.37329,13028,12886,2915,0.226214496352631,false,7,54,414.491863678232,53.7304267731041
AR,SEBASTIAN,35.38317,-94.4234,128448,126382,20559,0.162673481983194,false,1033.5,4057,3158.47658196313,804.605754857997
MI,VAN BUREN,42.10887,-85.97449,75681,74945,10340,0.137967843084929,false,145.5,596,787.516021194223,192.254330677449
AR,CLAY,36.367302,-90.418704,14399,14218,2449,0.172246448164299,false,37,122,847.281061184805,256.962289047851
CO,WELD,40.555794,-104.383649,340711,334453,30256,0.0904641309840247,false,1781,9680,2841.11754536836,522.73040788234
VA,AUGUSTA,38.167807,-79.146682,77713,74391,5455,0.0733287628879838,false,85,658,846.705184460772,109.376809542805
WA,GARFIELD,46.429474,-117.536714,2326,2292,247,0.107766143106457,false,21,25,1074.80653482373,902.837489251935
LA,FRANKLIN,32.138278,-91.672101,,,,,true,117,226,,
LA,ST MARY,29.629349,-91.463804,,,,,true,178,810,,
TX,DAWSON,32.731613,-101.954,12311,10536,1863,0.176822323462415,false,30,113,917.878320201446,243.684509787994
FL,GILCHRIST,30.426645,-84.249504,18494,17444,1946,0.111556982343499,false,0,0,0,0
KS,SHERMAN,39.351032,-101.710335,5919,5554,557,0.100288080662586,false,17,40,675.789829363068,287.210677479304
MO,PUTNAM,40.476097,-93.0021,4675,4584,744,0.162303664921466,false,5,12,256.68449197861,106.951871657754
KS,DECATUR,39.783542,-100.459708,2746,2662,345,0.129601803155522,false,3,7,254.916241806264,109.24981791697
GA,DOOLY,32.151995,-83.807167,11026,8998,1777,0.197488330740164,false,0,0,0,0
NM,CHAVES,33.361604,-104.469837,64446,61833,13763,0.222583410153154,false,516,1552,2408.21773267542,800.67032864724
TX,FORT BEND,29.526602,-95.771015,859721,852990,61205,0.0717534789387918,false,14092,62369,7254.56281747218,1639.13641751219
WI,WALWORTH,42.619232,-88.48716,105447,102665,9976,0.0971704086105294,false,75,721,683.755820459567,71.1257788272782
MI,UNMAPPED COUNTY,42.603534,-84.373811,,,,,true,0,0,,
MS,ISSAQUENA,32.754977,-90.988552,1095,738,127,0.172086720867209,false,0,0,0,0
TX,BRAZORIA,28.967339,-95.46131,381650,368510,27057,0.073422702233318,false,645,4553.5,1193.10886938294,169.003013232019
IA,JACKSON,42.069088,-90.66787,19429,19182,1977,0.103065373787926,false,18,218,1122.03407277781,92.6450151834886
ND,BURKE,48.786453,-102.520087,2163,2163,111,0.0513176144244105,false,1,4,184.928340268146,46.2320850670365
LA,PLAQUEMINES,29.856598,-89.98403,,,,,true,97,106,,
WV,MARION,39.41732,-80.17507,56042,54629,7414,0.135715462483296,false,181,582,1038.50683416009,322.972056671782
IA,KEOKUK,41.331182,-92.167721,9964,9815,1175,0.119714722363729,false,14,35,351.264552388599,140.50582095544
NJ,BERGEN,40.959648,-74.07486,954717,943774,63408,0.0671855762078633,false,767,10096,1057.48614510897,80.3379430763252
AR,JOHNSON,35.573359,-93.466322,25932,25187,4874,0.193512526303252,false,117,302,1164.58429739318,451.180009254975
MT,LIBERTY,48.559654,-111.036924,1968,1940,494,0.254639175257732,false,3,6,304.878048780488,152.439024390244
VA,BRISTOL CITY,36.596535,-82.180374,17024,16734,3057,0.182681964861958,false,86,658,3865.13157894737,505.169172932331
MO,BATES,38.257217,-94.339246,16121,15693,2937,0.187153507933474,false,121,288,1786.48967185658,750.573785745301
SD,LINCOLN,43.27942,-96.722286,68286,67666,3902,0.0576655927644607,false,497,2846,4167.76498843101,727.821222505345
TX,HUNT,33.123292,-96.084202,104917,101827,12640,0.124132106415784,false,340,1351,1287.6845506448,324.065690021636
MN,CARLTON,46.603818,-92.671044,36457,34604,3846,0.111143220436944,false,57,217,595.221768110377,156.348575033601
